혼,"['挥', '婚', '混', '魂', '昏', '浑', '馄', '珲', '鯶', '阍', '溷', '焜', '渾', '惛', '昬', '圂', '焝', '涽', '惽', '棔', '鼲', '掍', '睧', '餛', '繉', '㑮', '㖧', '㛰', '㮯', '㱪', '䅙', '䊐', '䎜', '䐊', '䚠', '䛰', '䡣', '䧰', '䮝', '䰟', '䴷', '倱', '堚', '婫', '忶', '殙', '琿', '睯', '緷', '觨', '閽']"
훼,"['毁', '虫', '卉', '喙', '虺', '毀', '檓', '燬', '譭', '㑰', '㩓', '㷐', '䂕', '䃣', '䛼', '毇', '芔', '顪', '餯']"
남,"['男', '南', '喃', '楠', '腩', '柟', '罱', '蝻', '萳', '煵', '湳', '侽', '娚', '枏', '暔', '遖', '揇', '婻', '㑲', '㓓', '㣮', '㭷', '㵜', '㽖', '䈒', '䊖', '畘', '莮', '諵']"
침,"['沉', '沈', '针', '侵', '寝', '浸', '枕', '琛', '忱', '砧', '椹', '郴', '綝', '鍼', '锓', '寢', '針', '骎', '寑', '兓', '唚', '寖', '祲', '駸', '葴', '碪', '抋', '鍖', '綅', '枮', '濅', '揕', '梫', '㑴', '㓄', '㓎', '㕴', '㝲', '㪛', '㴆', '㴴', '㶩', '㾛', '䆮', '䈜', '䑣', '䒞', '䘲', '䚀', '䚁', '䜷', '䤟', '䥠', '䪴', '䫖', '䫬', '䭙', '伔', '埐', '夦', '嶜', '抌', '莐', '萙', '誛', '諃', '賝', '踸', '鈂', '鋟', '霃', '鮼', '鱵']"
질,"['质', '疾', '跌', '侄', '嫉', '秩', '窒', '迭', '叱', '桎', '蛭', '蒺', '郅', '耋', '帙', '昳', '質', '晊', '瓞', '姪', '厔', '垤', '膣', '铚', '绖', '锧', '袠', '螲', '絰', '抶', '礩', '詄', '銍', '眰', '柣', '眣', '耊', '臷', '紩', '瓆', '鑕', '洷', '秷', '貭', '櫍', '㑵', '㗌', '㗧', '㘍', '㜱', '㜼', '㩫', '㲳', '㲺', '䏄', '䑇', '䜠', '䟈', '䬹', '䱃', '儨', '劕', '妷', '峌', '庢', '恎', '愱', '戜', '挃', '槉', '潌', '祑', '翐', '胅', '腟', '苵', '螏', '袟', '豑', '豒']"
희,"['喜', '希', '戏', '嘻', '稀', '姬', '熙', '牺', '嬉', '曦', '禧', '诶', '唏', '羲', '熹', '噫', '僖', '晞', '烯', '屃', '浠', '戲', '欷', '爔', '燹', '咥', '豨', '饩', '熺', '囍', '屭', '犧', '煕', '巇', '憙', '蟢', '狶', '犠', '睎', '嚱', '豷', '悕', '誒', '琋', '鵗', '餼', '屓', '饎', '熈', '暿', '熂', '㑶', '㙿', '㚀', '㚦', '㜯', '㝆', '㠻', '㩬', '㬢', '㰕', '㰨', '㱆', '㶊', '㷗', '㷩', '㸍', '㹷', '㺣', '䂀', '䊠', '䐅', '䖒', '䖷', '䛥', '䨳', '䮎', '俙', '凞', '呬', '忥', '怬', '憘', '戯', '戱', '桸', '橲', '歖', '焁', '焈', '燨', '犔', '瞦', '礂', '繥', '莃', '譆', '隵', '霼', '餙', '鯑', '鱚', '齂']"
회,"['会', '回', '灰', '恢', '悔', '盔', '绘', '淮', '徊', '晦', '贿', '诲', '會', '桧', '刽', '诙', '荟', '烩', '蛔', '脍', '咴', '茴', '狯', '洄', '懷', '迴', '郐', '浍', '廻', '擓', '匯', '鲙', '豗', '繪', '佪', '栃', '禬', '鮰', '烸', '蘹', '逥', '劊', '懐', '敼', '烣', '賄', '誨', '褢', '褱', '廽', '螝', '璯', '瀤', '洃', '詼', '囘', '囬', '薈', '檜', '杤', '㑹', '㒑', '㜳', '㞀', '㞧', '㠢', '㣛', '㧟', '㨤', '㱱', '㷄', '㷇', '㻅', '㾯', '䕇', '䖶', '䛛', '䜋', '䝅', '䝇', '䢈', '䤧', '䩈', '䫭', '䭝', '䴜', '䵳', '嬒', '屷', '恛', '拻', '櫰', '湏', '滙', '澮', '燴', '獪', '痐', '瞺', '硘', '絵', '耲', '膾', '藱', '蚘', '蛕', '蜖', '詯', '諙', '鄶', '鐬', '靧', '頮', '颒', '鱠']"
말,"['末', '抹', '帕', '沫', '袜', '茉', '妺', '秣', '靺', '昩', '襪', '眜', '粖', '帓', '唜', '枺', '砞', '袹', '韈', '㑻', '㨸', '㭐', '㶬', '䍪', '䏞', '䬴', '䯦', '䱅', '䴲', '怽', '瀎', '皌', '睰', '礣', '閁', '韤', '魩']"
략,"['略', '掠', '撂', '畧', '㑼', '㗉', '㨼', '䂮', '䌎', '䛚', '圙', '洜']"
당,"['当', '堂', '唐', '党', '撞', '躺', '挡', '档', '糖', '膛', '倘', '棠', '塘', '幢', '铛', '瞠', '裆', '搪', '螳', '傥', '當', '瑭', '噹', '镗', '禟', '珰', '蹚', '凼', '嘡', '戆', '饧', '溏', '谠', '擋', '垱', '檔', '螗', '醣', '黨', '镋', '噇', '礑', '耥', '鎲', '璫', '鐺', '摚', '筜', '矘', '儅', '蟷', '劏', '瓽', '鞺', '嵣', '漟', '赯', '襠', '戇', '煻', '儻', '簹', '坣', '啺', '鶶', '讜', '氹', '闣', '磄', '篖', '餳', '㑽', '㓥', '㙶', '㜍', '㜭', '㭻', '㲥', '㼕', '㼺', '㽆', '㿩', '䃥', '䅯', '䉎', '䌅', '䕋', '䚒', '䣊', '䣘', '䣣', '䧜', '䭚', '傏', '壋', '憆', '戃', '戅', '攩', '曭', '榶', '欓', '澢', '灙', '爣', '瞊', '糃', '糛', '膅', '艡', '蓎', '譡', '鄌', '鎕', '鏜', '钂', '闛', '隚', '餹', '饄', '鼞']"
소,"['小', '笑', '所', '少', '关', '消', '诉', '苏', '萧', '素', '烧', '扫', '绍', '销', '召', '啸', '艘', '骚', '逍', '昭', '疏', '潇', '俏', '塑', '梳', '邵', '霄', '宵', '巢', '箫', '筱', '沼', '酥', '韶', '搔', '蔬', '稣', '溯', '捎', '愫', '魈', '尕', '笤', '艄', '瘙', '訴', '筲', '缫', '嗉', '燒', '潲', '愬', '埽', '紹', '嘯', '翛', '掃', '甦', '瀟', '篠', '蛸', '騷', '炤', '螦', '掻', '蘇', '穌', '銷', '騒', '袑', '嘨', '膆', '焇', '蕭', '卲', '泝', '鮹', '遡', '咲', '巣', '綀', '漅', '箾', '慅', '氉', '疎', '傃', '窼', '溞', '鳋', '弰', '佋', '鄛', '娋', '鲹', '囌', '痟', '簘', '蟏', '蠨', '樔', '毜', '矂', '焼', '旓', '髾', '踈', '塐', '榡', '縤', '琑', '簫', '熽', '璅', '㑿', '㔅', '㕖', '㗛', '㙌', '㢝', '㥰', '㧧', '㨞', '㪢', '㪽', '㫹', '㮴', '㲈', '㲖', '㲧', '㲵', '㴅', '㴑', '㶮', '㸛', '㸴', '㿋', '䈃', '䈰', '䊥', '䏴', '䑹', '䒕', '䒚', '䔠', '䔥', '䔫', '䕅', '䘘', '䙼', '䛾', '䜹', '䝪', '䟽', '䨭', '䬰', '䲆', '䴛', '喿', '嫊', '巶', '彇', '柖', '櫯', '櫹', '歗', '溸', '牊', '玿', '筿', '綤', '繅', '莦', '萷', '蟰', '謏', '踃', '輎', '颵', '颾', '鯂', '鯵', '鰠', '鰺', '鱢', '齭']"
적,"['的', '迹', '积', '赤', '贼', '迪', '滴', '寂', '绩', '吊', '籍', '狄', '摘', '笛', '嘀', '翟', '嫡', '荻', '逖', '谪', '镝', '勣', '熵', '碛', '敵', '觌', '籴', '適', '跡', '蹟', '積', '趯', '啲', '賊', '績', '篴', '逷', '旳', '踖', '頔', '擿', '菂', '蠈', '聻', '廸', '苖', '戝', '玓', '耤', '鸐', '浾', '嚁', '甋', '讁', '灻', '鏑', '唙', '靮', '豴', '啇', '墑', '磧', '歒', '籊', '㒀', '㠃', '㢩', '㣙', '㭙', '㯖', '㰅', '㹍', '㺓', '䁤', '䊞', '䊮', '䚍', '䚐', '䟱', '䢰', '䣢', '䤲', '䨀', '䨤', '䮰', '䯼', '䰹', '䳭', '䴞', '䵂', '䵠', '庴', '廭', '梑', '樀', '樍', '漃', '烾', '瓋', '癪', '硳', '糴', '肑', '葃', '蔋', '蔐', '藡', '襀', '覿', '謫', '躤', '馰', '鰿']"
우,"['又', '于', '友', '雨', '右', '叹', '遇', '羽', '牛', '宇', '优', '犹', '尤', '忧', '偶', '亏', '扰', '愚', '吁', '佑', '邮', '寓', '虞', '禹', '迂', '瑀', '藕', '隅', '芋', '鱿', '盂', '祐', '怄', '踽', '圩', '竽', '盱', '疣', '耦', '纡', '龋', '雩', '優', '玗', '憂', '蕅', '訏', '偊', '麀', '懮', '郵', '耰', '扜', '嵎', '髃', '纋', '訧', '俁', '扝', '禑', '嚘', '紆', '旴', '邘', '牜', '齵', '魷', '峟', '酑', '鸆', '祤', '鄅', '翢', '腢', '瀀', '肬', '怣', '亴', '釪', '澞', '噳', '㒁', '㒖', '㕛', '㕱', '㘾', '㙑', '㙖', '㚥', '㚭', '㝢', '㝼', '㡰', '㤑', '㥑', '㥥', '㦙', '㪀', '㬂', '㱊', '㲾', '㳓', '㷒', '㺮', '㻦', '㼴', '䁱', '䄨', '䆰', '䉱', '䊸', '䋅', '䌂', '䌔', '䍂', '䒜', '䚤', '䟳', '䢓', '䣁', '䣿', '䥳', '䦀', '䦸', '䦾', '䨒', '䨕', '䨞', '䩒', '䩽', '䴁', '吘', '堣', '塸', '媀', '庽', '慪', '挧', '杅', '桙', '楀', '櫌', '櫙', '歶', '汼', '沋', '湡', '獶', '盓', '穻', '芌', '苃', '荢', '萭', '虶', '衧', '訦', '謣', '鄾', '鍝', '鏂', '陓', '駀', '骬', '鯃', '麌', '齲']"
착,"['着', '错', '捉', '窄', '戳', '凿', '龊', '錯', '笮', '浞', '诼', '斲', '辶', '娖', '齪', '鑿', '搾', '擉', '斵', '斮', '灂', '辵', '娕', '諑', '丵', '撯', '㒂', '㓸', '㚟', '㲋', '䇥', '䓎', '䕴', '䥘', '䥣', '剒', '擆', '珿', '穛', '篧', '簎', '籱', '糳', '縒', '莡', '逪', '鋜', '鑡']"
연,"['然', '烟', '演', '研', '燕', '软', '缘', '延', '沿', '燃', '娟', '渊', '宴', '妍', '衍', '捐', '铅', '砚', '涎', '蠕', '胭', '蜒', '涓', '筵', '鸢', '兖', '縯', '椽', '掾', '煙', '橼', '緣', '軟', '蜎', '昖', '嚥', '挻', '兗', '埏', '嬿', '淵', '鋋', '壖', '碝', '硏', '揅', '悁', '耎', '娫', '堧', '愞', '莚', '綖', '縁', '溎', '鉛', '緛', '瓀', '渕', '嘫', '繎', '輭', '姸', '沇', '讌', '鳶', '鼘', '蹨', '鈆', '烻', '臙', '郔', '狿', '椼', '醼', '曣', '囦', '噮', '㒄', '㓴', '㕣', '㜣', '㝚', '㦓', '㨎', '㫟', '㬫', '㭇', '㮒', '㳂', '㳄', '㳙', '㳭', '㴊', '㶜', '㷑', '㷼', '㸐', '㸶', '㻆', '㽭', '㾓', '㿵', '㿼', '䀽', '䂩', '䂴', '䄗', '䆓', '䊙', '䍾', '䓴', '䔳', '䕼', '䖄', '䗎', '䗺', '䙇', '䛇', '䜩', '䞂', '䢥', '䨊', '䬇', '䬼', '䱲', '䳣', '䳿', '䴏', '剈', '姢', '嬊', '嬽', '抁', '撋', '棩', '樮', '橪', '櫞', '渁', '渆', '渷', '灁', '珚', '瑌', '硯', '礝', '肙', '肰', '葕', '蔅', '蜵', '蝝', '裫', '觾', '轋', '酀', '驠', '鷰', '鼝']"
흡,"['吸', '恰', '洽', '翕', '歙', '噏', '潝', '翖', '闟', '㒆', '㡊', '㩉', '㪧', '㬛', '㲸', '㽏', '䁯', '䞩', '䨐', '䶋', '熻']"
무,"['无', '武', '务', '舞', '雾', '抚', '巫', '贸', '茂', '拇', '妩', '缪', '亩', '芜', '诬', '毋', '鹉', '戊', '袤', '無', '骛', '懋', '婺', '庑', '鍪', '務', '呣', '呒', '楙', '怃', '撫', '瞀', '霧', '仫', '儛', '嫵', '碔', '繆', '畝', '鷡', '膴', '貿', '鹀', '髳', '鄮', '莁', '嵍', '堥', '牳', '誣', '珷', '霚', '愗', '胟', '柕', '璑', '娬', '廡', '潕', '甒', '㒇', '㡔', '㣳', '㭌', '㮊', '㮘', '㱐', '㳇', '㵲', '㶃', '㷻', '㽗', '䀤', '䉑', '䋷', '䌗', '䍢', '䏬', '䒉', '䓮', '䟼', '䥐', '䥻', '䨁', '䱕', '䳇', '倵', '劺', '嘸', '墲', '奦', '幠', '憮', '敄', '暓', '橆', '熃', '畞', '畮', '瞴', '蕪', '袰', '誈', '譕', '踇', '躌', '鉧', '錻', '鞪', '騖', '鵐', '鵡']"
감,"['感', '敢', '监', '甘', '减', '堪', '砍', '憾', '鉴', '撼', '坎', '憨', '嵌', '酣', '勘', '邯', '橄', '瞰', '碱', '龛', '柑', '戡', '淦', '泔', '坩', '绀', '崁', '苷', '蚶', '埳', '莰', '弇', '疳', '瑊', '凵', '鑑', '咁', '歛', '監', '澉', '減', '磡', '撖', '嵁', '鹐', '詌', '矙', '甝', '墈', '汵', '鳡', '鵮', '粓', '紺', '鑒', '鑬', '龕', '冚', '堿', '欿', '厱', '篏', '尶', '鱤', '贑', '鹼', '歁', '轗', '㒈', '㔋', '㔶', '㘛', '㙳', '㜟', '㤌', '㦑', '㪠', '㮀', '㰸', '㺂', '㽍', '䀍', '䃭', '䇞', '䊻', '䌠', '䗣', '䘓', '䛓', '䤗', '䧩', '䲺', '佄', '凲', '塪', '尲', '嵅', '惂', '椷', '玪', '玵', '礛', '竷', '譼', '輡', '轁', '鍳', '魐', '鹸', '鹻']"
창,"['枪', '窗', '创', '抢', '唱', '苍', '昌', '仓', '畅', '涨', '舱', '沧', '胀', '淌', '敞', '呛', '跄', '怅', '倡', '彰', '娼', '疮', '猖', '怆', '囱', '昶', '戗', '氅', '伥', '菖', '伧', '阊', '創', '炝', '鋹', '鬯', '蒼', '槍', '惝', '搶', '鲳', '玱', '倉', '暢', '瑒', '锖', '玚', '滄', '艙', '漲', '鸧', '嗆', '脹', '悵', '琩', '摐', '瘡', '廠', '凔', '蹌', '窻', '焻', '濸', '鶬', '锠', '鼚', '牕', '囪', '篬', '錆', '螥', '賶', '椙', '厰', '牎', '瑲', '熗', '㒉', '㘟', '㧿', '㫤', '㼽', '䄝', '䅛', '䅮', '䆫', '䎫', '䗉', '䚎', '䞎', '䠀', '䢢', '䤌', '䥊', '䩨', '䮖', '䱽', '䲝', '仺', '倀', '傖', '僘', '刅', '刱', '剏', '剙', '嵢', '惐', '愴', '戧', '摤', '晿', '淐', '獊', '畼', '磢', '窓', '裮', '誯', '謒', '錩', '閶', '鯧']"
습,"['习', '袭', '拾', '湿', '啃', '熠', '褶', '隰', '習', '濕', '襲', '溼', '慴', '嶍', '槢', '謵', '霫', '鰼', '漝', '飁', '騽', '㒊', '㗩', '㠄', '㦻', '㿇', '䏉', '䒁', '䗑', '鳛']"
시,"['是', '时', '始', '视', '市', '示', '试', '施', '诗', '尸', '猜', '侍', '翅', '柴', '嘶', '匙', '厮', '屎', '矢', '腮', '恃', '柿', '弑', '啻', '豺', '時', '屍', '豕', '兕', '莳', '缌', '豉', '澌', '蓍', '視', '試', '鲥', '礻', '廝', '埘', '弒', '詩', '酾', '咶', '偲', '諡', '鰣', '膪', '揌', '飔', '凘', '枲', '嵵', '漦', '絁', '铈', '犲', '罳', '旹', '揓', '鍉', '鸍', '邿', '鸤', '葹', '褷', '溡', '蒔', '榯', '鼭', '眂', '徥', '諟', '諰', '祡', '翤', '毢', '顋', '簛', '釃', '笶', '柹', '鈰', '颸', '葈', '㒋', '㒮', '㒾', '㔭', '㖷', '㚸', '㞔', '㣈', '㫭', '㮛', '㳏', '㹝', '㺇', '㻢', '䂠', '䈕', '䊓', '䌤', '䌳', '䏡', '䒨', '䓱', '䗐', '䙾', '䛈', '䜵', '䜻', '䟗', '䡳', '䢄', '䦠', '䩃', '䲩', '䲭', '乨', '兘', '呞', '塒', '媤', '宩', '崼', '戠', '枾', '毸', '沶', '湤', '眎', '緦', '翄', '翨', '襹', '鉃', '鳲']"
경,"['经', '轻', '更', '竟', '警', '京', '境', '景', '劲', '硬', '敬', '镜', '庆', '倾', '径', '竞', '卿', '耿', '琼', '颈', '哽', '耕', '擎', '顷', '憬', '鲸', '茎', '庚', '梗', '痉', '經', '泾', '迳', '璟', '氢', '埂', '炅', '胫', '罄', '儆', '磬', '茕', '暻', '颎', '輕', '驚', '鲠', '黥', '謦', '獍', '扃', '燝', '冏', '檠', '鏡', '烃', '勁', '刭', '坰', '囧', '苘', '傾', '熲', '绠', '頸', '徑', '剠', '倞', '褧', '慶', '競', '経', '莖', '誙', '庼', '冂', '勍', '駉', '浭', '逕', '煚', '烱', '瓊', '璥', '弪', '頃', '畊', '骾', '痙', '誩', '鞕', '菮', '頚', '冋', '瞏', '挭', '鯁', '麖', '脛', '絅', '璚', '巠', '鵛', '鯨', '憼', '俓', '鑋', '焭', '焿', '鹒', '峺', '綆', '猄', '幜', '桱', '踁', '竸', '綗', '煛', '挳', '氫', '軽', '惸', '睘', '㒌', '㓏', '㜔', '㢣', '㤯', '㩩', '㪅', '㬌', '㯋', '㯳', '㷀', '㷡', '㷫', '㹩', '㹵', '㹹', '㼇', '㾘', '䃄', '䋁', '䌄', '䌹', '䔔', '䔛', '䜘', '䪫', '䮐', '䯧', '䲔', '䵞', '亰', '傹', '儝', '剄', '坕', '坙', '埛', '婛', '廎', '弳', '掶', '摼', '擏', '曔', '棾', '椩', '樈', '橩', '檾', '櫦', '殌', '涇', '滰', '漀', '澃', '烴', '煢', '燛', '牼', '狅', '莄', '葝', '藑', '蘏', '蟼', '赹', '郠', '鍄', '顈', '駫', '鶁', '鶊', '麠']"
루,"['楼', '泪', '累', '搂', '漏', '缕', '髅', '陋', '屡', '喽', '垒', '娄', '篓', '褛', '镂', '偻', '蝼', '耧', '嫘', '樓', '淚', '蒌', '瘘', '嵝', '嘍', '摟', '瞜', '縷', '髏', '壘', '涙', '塿', '遱', '膢', '塁', '耬', '螻', '鏤', '婁', '溇', '氀', '謱', '鷜', '屢', '㒍', '㔷', '㙼', '㜢', '㟺', '㡞', '㥪', '㪹', '㲎', '㴃', '㶟', '㹎', '㺏', '㻲', '䁖', '䄛', '䅹', '䉂', '䝏', '䣚', '䫫', '䮫', '䱾', '䴎', '僂', '厽', '屚', '嶁', '廔', '慺', '櫐', '漊', '熡', '甊', '瘺', '瘻', '癳', '簍', '艛', '蔞', '褸', '貗', '軁', '鞻', '鼺']"
삽,"['插', '涩', '霎', '飒', '趿', '卅', '歃', '靸', '锸', '唼', '渋', '澀', '霅', '颯', '牐', '翣', '喢', '箑', '揷', '钑', '鈒', '翜', '臿', '偛', '馺', '澁', '萐', '甴', '㒎', '㚫', '㛼', '㩑', '㪪', '㰱', '㴙', '㵤', '㽂', '䈉', '䔼', '䙣', '䛽', '䝊', '䬃', '䬊', '䮜', '䮢', '帹', '挿', '歰', '箿', '譅', '遪', '鍤', '鎝', '雭']"
한,"['汉', '寒', '狠', '恨', '韩', '汗', '限', '闲', '翰', '罕', '悍', '瀚', '娴', '旱', '捍', '鼾', '焊', '澣', '閒', '邗', '僴', '佷', '漢', '扞', '鹇', '閑', '韓', '闬', '兯', '釬', '猂', '貋', '骭', '哻', '屽', '瞷', '雗', '嫺', '僩', '暵', '鶾', '嫻', '憪', '娨', '浫', '銲', '蛝', '鷴', '撊', '㒏', '㛠', '㡾', '㢨', '㪋', '㯗', '㲦', '㵄', '㸁', '䁂', '䂅', '䈨', '䉯', '䍐', '䍑', '䎯', '䏷', '䓍', '䓳', '䕿', '䗙', '䛞', '䥜', '䦘', '䦥', '䮧', '仠', '傼', '垾', '嫨', '晘', '橌', '橺', '澖', '皔', '蓒', '蔊', '螒', '覵', '豻', '閈', '駻', '鷳', '鷼', '麲']"
순,"['顺', '瞬', '纯', '盾', '巡', '询', '循', '淳', '旬', '驯', '醇', '荀', '殉', '笋', '舜', '盹', '洵', '谆', '峋', '珣', '徇', '鹑', '恂', '莼', '姰', '榫', '純', '郇', '肫', '順', '楯', '鶉', '脣', '詢', '筍', '栒', '錞', '衠', '偱', '馴', '芛', '醕', '鹠', '眴', '漘', '諄', '犉', '蓴', '咰', '蕣', '鬊', '廵', '陙', '湻', '揗', '伨', '侚', '狥', '賐', '㒐', '㔼', '㚝', '㝄', '㝇', '㡄', '㥧', '㦏', '㨚', '㫬', '㬀', '㰬', '㵌', '㵮', '㶷', '㸪', '㽦', '䀢', '䀵', '䋸', '䏛', '䐇', '䑞', '䓐', '䔚', '䖲', '䘩', '䙉', '䜦', '䣨', '䥎', '䴄', '奞', '憌', '杊', '槆', '橓', '毥', '浱', '滣', '潃', '畃', '瞚', '瞤', '碷', '磭', '箰', '簨', '紃', '蒓', '輴', '駨', '鯙']"
복,"['服', '复', '福', '扑', '伏', '腹', '覆', '卜', '蝠', '袱', '濮', '辐', '匐', '宓', '馥', '茯', '蝮', '蹼', '復', '菔', '幞', '複', '攵', '攴', '蔔', '醭', '贌', '箙', '僕', '鵩', '鳆', '栿', '襆', '襥', '鳪', '輻', '鸔', '輹', '虙', '鶝', '蕧', '轐', '畐', '葍', '踾', '癁', '鍑', '墣', '纀', '㒒', '㓀', '㙏', '㚆', '㠅', '㬼', '㯷', '㲫', '䃼', '䇚', '䈏', '䑑', '䕎', '䕐', '䗱', '䞳', '䟮', '䧤', '䨱', '䪁', '䫝', '䴆', '䵗', '垘', '棴', '椱', '楅', '澓', '獛', '畗', '稪', '穙', '絥', '菐', '虲', '覄', '諨', '鍢', '鮲', '鰒']"
달,"['妲', '哒', '鞑', '靼', '挞', '闼', '跶', '怛', '疸', '達', '笪', '垯', '噠', '炟', '呾', '逹', '墶', '荙', '躂', '韃', '闥', '㒓', '㣵', '㳠', '㺚', '㼀', '㿹', '䃮', '䵣', '撻', '橽', '澾', '燵', '狚', '獺', '繨', '羍', '薘', '蟽', '詚', '鐽']"
독,"['独', '毒', '读', '督', '秃', '笃', '渎', '犊', '牍', '纛', '黩', '椟', '獨', '碡', '讀', '禿', '篤', '嬻', '鵚', '読', '讟', '凟', '瀆', '犢', '匵', '贕', '鋵', '櫝', '殰', '韇', '黷', '㒔', '㞘', '㱩', '㸿', '㾄', '䄣', '䈞', '䐁', '䓯', '䛢', '䢱', '䫳', '䮷', '涋', '涜', '牘', '瓄', '痜', '皾', '蝳', '裻', '豄', '錖', '鑟', '韣', '韥', '騳']"
앙,"['仰', '央', '昂', '鸯', '盎', '殃', '怏', '秧', '泱', '鞅', '卬', '枊', '姎', '昻', '鴦', '咉', '眏', '炴', '岇', '胦', '慃', '佒', '坱', '傟', '㒕', '㟅', '㭿', '㹧', '㼜', '㿮', '䀚', '䄃', '䇦', '䒋', '䒢', '䘧', '䩕', '䬬', '䭹', '䭺', '䱀', '岟', '抰', '紻', '羻', '詇', '軮', '醠', '鉠', '雵', '駚']"
면,"['面', '免', '勉', '绵', '眠', '棉', '缅', '冕', '腼', '湎', '沔', '眄', '丏', '麵', '靣', '勔', '緜', '俛', '綿', '宀', '矈', '緬', '矊', '愐', '媔', '喕', '葂', '鮸', '麫', '莬', '婂', '櫋', '偭', '丆', '㒙', '㛯', '㝃', '㝰', '㨠', '㨺', '㮌', '㰃', '㴐', '䀎', '䃇', '䛉', '䛲', '䤄', '䫵', '䰓', '嬵', '檰', '汅', '矏', '糆', '臱', '芇', '蝒', '麪', '麺']"
조,"['找', '早', '条', '朝', '照', '调', '造', '赵', '抓', '组', '助', '操', '祖', '阻', '曹', '鸟', '遭', '粗', '潮', '罩', '措', '糟', '租', '雕', '爪', '嘲', '澡', '躁', '兆', '燥', '钓', '诏', '刁', '噪', '嘈', '灶', '枣', '叼', '糙', '皂', '眺', '槽', '稠', '凋', '藻', '肇', '晁', '臊', '窕', '碉', '佻', '蚤', '漕', '祚', '俎', '绦', '祧', '厝', '啁', '莜', '徂', '條', '鳥', '茑', '笊', '調', '殂', '粜', '唣', '組', '肏', '棗', '瞾', '胙', '鲷', '鵰', '铫', '蜩', '鲦', '曌', '钌', '阼', '鞗', '艚', '铞', '蛁', '鼌', '螬', '璪', '朓', '栆', '趙', '弔', '皁', '譟', '肈', '缲', '釣', '慥', '窎', '琱', '鯛', '蹧', '彫', '脁', '珇', '懆', '謿', '絛', '覜', '醩', '盄', '詔', '汈', '窵', '恌', '鯈', '誂', '髞', '縧', '爼', '鼂', '藋', '釂', '肁', '荮', '曺', '蓸', '襙', '蓧', '靎', '樤', '宨', '晀', '傮', '瑵', '枛', '旐', '㒛', '㓮', '㕚', '㚋', '㜖', '㟘', '㡑', '㡟', '㡽', '㣿', '㨄', '㬽', '㭤', '㮻', '㯥', '㯾', '㷖', '㷮', '㸠', '㺐', '䂏', '䄚', '䆆', '䆴', '䈇', '䉆', '䍜', '䍮', '䎭', '䏆', '䐬', '䒃', '䒒', '䔃', '䔘', '䔙', '䖣', '䖺', '䗢', '䘟', '䜊', '䝖', '䞴', '䟭', '䠷', '䢐', '䥄', '䧂', '䩦', '䯾', '䱔', '䳂', '䵲', '伄', '刟', '唕', '垗', '奝', '嬥', '嶆', '幧', '庣', '梍', '樢', '殦', '沠', '燳', '爫', '狣', '瘹', '瞗', '穒', '窱', '竃', '竈', '竨', '箌', '簓', '糶', '絩', '繰', '罀', '罺', '羄', '聎', '艁', '莇', '葤', '蒩', '蔦', '薻', '螩', '褿', '訋', '謯', '趒', '趮', '鄵', '釕', '鈟', '銚', '銱', '鋚', '鋽', '錭', '鎥', '鎺', '鏪', '鐰', '鑃', '雿', '靻', '駋', '駣', '魡', '鮉', '鮡', '鰷', '麆']"
여,"['如', '与', '余', '予', '茹', '汝', '舆', '妤', '馀', '與', '畲', '欤', '狳', '洳', '舁', '玙', '餘', '畬', '蓣', '礜', '滪', '铷', '忬', '鴽', '輿', '悆', '蕠', '歟', '桇', '伃', '礖', '鸒', '籹', '艅', '鮽', '澦', '㒜', '㦛', '㶛', '㺞', '㼂', '㾒', '䂊', '䂛', '䑂', '侞', '嬩', '懙', '旟', '櫲', '璵', '畭', '硢', '穥', '筎', '籅', '肗', '蕷', '轝', '邚', '銣', '雓', '女']"
멸,"['灭', '蔑', '篾', '滅', '蠛', '衊', '揻', '㒝', '㓕', '㩢', '䁾', '䈼', '䌩', '䘊', '䡸', '䩏', '孭', '幭', '懱', '搣', '櫗', '薎', '鑖', '鱴', '鴓']"
뇨,"['闹', '尿', '袅', '淖', '铙', '嬲', '嫋', '硇', '嬝', '脲', '褭', '裊', '磠', '嫐', '㒟', '㜵', '㞙', '㠡', '㳮', '䃩', '䃵', '䙚', '䦊', '䮍', '䴃', '硵', '譊', '鐃', '閙']"
해,"['该', '海', '解', '孩', '害', '咳', '骇', '谐', '嗨', '懈', '蟹', '骸', '亥', '楷', '奚', '邂', '偕', '颏', '赅', '該', '垓', '鲑', '瀣', '獬', '氦', '廨', '陔', '醢', '檞', '瑎', '薤', '胲', '駭', '澥', '欬', '諧', '絯', '觧', '姟', '頦', '峐', '駴', '觟', '龤', '薢', '荄', '鮭', '膎', '嶰', '蠏', '侅', '咍', '酼', '繲', '慀', '韰', '㒠', '㗨', '㙰', '㚊', '㜾', '㞒', '㤥', '㧡', '㰡', '㰧', '㰩', '㱼', '㾂', '㾬', '䀭', '䇋', '䉏', '䚸', '䠹', '䠽', '䡡', '䦏', '䪥', '䯐', '䱺', '䲒', '塰', '妎', '晐', '畡', '痎', '豥', '賅', '賌', '輆', '郋', '餀', '饚']"
